,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
123507,2018-04-01,12:53 AM,23,17,78,E,13,0,24.65,0.0,Cloudy
123521,2018-04-01,1:53 AM,23,18,81,ESE,14,0,24.61,0.0,Cloudy
123522,2018-04-01,2:53 AM,24,19,81,ESE,13,0,24.59,0.0,Cloudy
123523,2018-04-01,3:53 AM,23,18,81,SE,14,0,24.56,0.0,Cloudy
123524,2018-04-01,4:53 AM,26,20,78,ESE,7,0,24.57,0.0,Cloudy
123525,2018-04-01,5:53 AM,27,20,75,SE,6,0,24.59,0.0,Cloudy
123531,2018-04-01,6:53 AM,28,20,72,S,8,0,24.58,0.0,Cloudy
123532,2018-04-01,7:53 AM,27,20,75,W,7,0,24.58,0.0,Mostly Cloudy
123533,2018-04-01,8:53 AM,31,23,72,W,7,0,24.56,0.0,Mostly Cloudy
123534,2018-04-01,9:53 AM,33,25,72,VAR,5,0,24.56,0.0,Partly Cloudy
123535,2018-04-01,10:53 AM,37,25,62,NNW,9,0,24.56,0.0,Fair
123536,2018-04-01,11:53 AM,40,26,58,NNE,9,0,24.56,0.0,Partly Cloudy
123537,2018-04-01,12:53 PM,43,26,51,NNE,10,0,24.52,0.0,Partly Cloudy
123538,2018-04-01,1:53 PM,47,27,46,NNE,9,0,24.5,0.0,Partly Cloudy
123539,2018-04-01,2:53 PM,50,28,43,NE,3,0,24.47,0.0,Partly Cloudy
123540,2018-04-01,3:53 PM,52,29,41,E,13,0,24.44,0.0,Partly Cloudy
123541,2018-04-01,4:53 PM,53,28,38,E,12,0,24.42,0.0,Mostly Cloudy
123542,2018-04-01,5:53 PM,54,28,37,SE,9,0,24.39,0.0,Mostly Cloudy
123543,2018-04-01,6:53 PM,52,28,40,ESE,7,0,24.38,0.0,Mostly Cloudy
123544,2018-04-01,7:53 PM,45,27,49,S,7,0,24.38,0.0,Mostly Cloudy
123545,2018-04-01,8:53 PM,41,28,60,S,12,0,24.36,0.0,Partly Cloudy
