,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
7,13373456,https://www.zillow.com/homedetails/1891-S-Fillmore-St-Denver-CO-80210/13373456_zpid/,700000.0,"1891 S Fillmore Street, Denver, CO 80210",1891 S Fillmore Street,Denver,CO,80210,687555.0,2015.0,561000.0,580600.0,588400.0,584200.0,497800.0,505900.0,517000.0,520700.00000000006,519000.0,522800.0,521900.0,526500.0,University Park
17,13425244,https://www.zillow.com/homedetails/6495-Happy-Canyon-Rd-151-Denver-CO-80237/13425244_zpid/,300000.0,"6495 E Happy Canyon Road  Unit 151, Denver, CO 80237",6495 E Happy Canyon Road  Unit 151,Denver,CO,80237,296617.0,2015.0,136400.0,137000.0,138800.0,144000.0,144600.0,142300.0,142600.0,142600.0,144100.0,145400.0,148100.0,149100.0,Southmoor Park
27,82592344,https://www.zillow.com/homedetails/7471-E-6th-Ave-Denver-CO-80230/82592344_zpid/,2950000.0,"7471 E 6th Avenue, Denver, CO 80230",7471 E 6th Avenue,Denver,CO,80230,2950003.0,2015.0,1900000.0,1900000.0,2000000.0,2000000.0,1800000.0,1800000.0,1800000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,Lowry Field
37,13272870,https://www.zillow.com/homedetails/14448-E-48th-Ave-Denver-CO-80239/13272870_zpid/,585000.0,"14448 E 48th Avenue, Denver, CO 80239",14448 E 48th Avenue,Denver,CO,80239,594800.0,2015.0,235100.0,240000.0,248200.0,251000.0,251700.0,255200.0,262100.00000000003,267600.0,270800.0,272400.0,274400.0,279900.0,Montbello
47,13366812,https://www.zillow.com/homedetails/1710-S-Dale-Ct-Denver-CO-80219/13366812_zpid/,500000.0,"1710 S Dale Court, Denver, CO 80219",1710 S Dale Court,Denver,CO,80219,496044.0,2015.0,205400.0,207000.0,217500.0,224100.0,213400.0,214300.0,222400.0,236300.0,234600.0,232900.0,236900.0,240800.0,Ruby Hill
57,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,410000.0,"3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,2015.0,234700.0,239300.0,242400.0,244400.0,245800.0,247000.0,251700.0,253800.0,255900.0,258900.0,261100.00000000003,263400.0,University Park
67,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,1400000.0,"9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,2015.0,817500.0,821200.0,828200.0,829500.0,807700.0,979200.0,984700.0,967700.0,944800.0,934000.0,938000.0,931600.0,Central Park
77,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,519900.0,"1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,2015.0,355300.0,363400.0,366500.0,369600.0,371300.0,373600.0,379000.0,384000.0,386900.0,392000.0,396400.0,400200.0,Five Points
87,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,2060000.0,"1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,2015.0,1000000.0,1100000.0,1100000.0,1100000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,Cory - Merrill
97,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,2100000.0,"6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central Park
