,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
8,13373456,https://www.zillow.com/homedetails/1891-S-Fillmore-St-Denver-CO-80210/13373456_zpid/,700000.0,"1891 S Fillmore Street, Denver, CO 80210",1891 S Fillmore Street,Denver,CO,80210,687555.0,2014.0,482300.0,485800.0,482600.0,485700.0,513900.0,507100.0,501500.0,510700.0,501000.0,513800.0,526800.0,522200.00000000006,University Park
18,13425244,https://www.zillow.com/homedetails/6495-Happy-Canyon-Rd-151-Denver-CO-80237/13425244_zpid/,300000.0,"6495 E Happy Canyon Road  Unit 151, Denver, CO 80237",6495 E Happy Canyon Road  Unit 151,Denver,CO,80237,296617.0,2014.0,89300.0,88100.0,90300.0,87800.0,92600.0,92300.0,98400.0,95500.0,96600.0,97500.0,100100.0,104300.0,Southmoor Park
28,82592344,https://www.zillow.com/homedetails/7471-E-6th-Ave-Denver-CO-80230/82592344_zpid/,2950000.0,"7471 E 6th Avenue, Denver, CO 80230",7471 E 6th Avenue,Denver,CO,80230,2950003.0,2014.0,1800000.0,1800000.0,2000000.0,1900000.0,2000000.0,1900000.0,1800000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,Lowry Field
38,13272870,https://www.zillow.com/homedetails/14448-E-48th-Ave-Denver-CO-80239/13272870_zpid/,585000.0,"14448 E 48th Avenue, Denver, CO 80239",14448 E 48th Avenue,Denver,CO,80239,594800.0,2014.0,194800.0,200600.0,204900.0,208000.0,218000.0,215700.0,218900.0,223800.0,230100.0,230600.0,237500.0,234400.0,Montbello
48,13366812,https://www.zillow.com/homedetails/1710-S-Dale-Ct-Denver-CO-80219/13366812_zpid/,500000.0,"1710 S Dale Court, Denver, CO 80219",1710 S Dale Court,Denver,CO,80219,496044.0,2014.0,184400.0,185400.0,186300.0,188300.0,191700.0,190400.0,189700.0,192900.0,197800.0,201100.0,206200.0,206400.0,Ruby Hill
58,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,410000.0,"3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,2014.0,214300.0,214600.0,215700.0,218600.0,223300.0,219900.0,219500.0,222100.0,225700.0,225800.0,229000.0,231100.0,University Park
68,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,1400000.0,"9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,2014.0,787400.0,790900.0,786700.0,795500.0,790800.0,785800.0,785900.0,786900.0,788000.0,795400.0,805800.0,805500.0,Central Park
78,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,519900.0,"1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,2014.0,318800.0,319000.0,322600.0,331300.0,335200.0,335300.0,333700.0,336200.0,337700.0,340700.0,346200.0,350200.0,Five Points
88,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,2060000.0,"1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,2014.0,985700.0,982700.0,993900.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1100000.0,1100000.0,1000000.0,1000000.0,Cory - Merrill
98,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,2100000.0,"6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central Park
108,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,355000.0,"7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,2014.0,178900.0,173900.0,167600.0,169900.0,172300.0,171700.0,171800.0,175500.0,177600.0,178900.0,179200.0,182300.0,Hampden South
118,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,775000.0,"1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,2014.0,492600.0,492200.0,495700.0,507400.0,518200.00000000006,513000.0,512200.00000000006,517400.0,522100.0,524900.0,532400.0,537500.0,Union Station
128,13348197,https://www.zillow.com/homedetails/362-Jackson-St-Denver-CO-80206/13348197_zpid/,1480000.0,"362 Jackson Street, Denver, CO 80206",362 Jackson Street,Denver,CO,80206,1413233.0,2014.0,732500.0,718200.0,729400.0,750200.0,768600.0,775300.0,763700.0,773800.0,779800.0,793700.0,795000.0,814100.0,Cherry Creek
138,123602765,https://www.zillow.com/homedetails/5435-Uinta-Way-Denver-CO-80238/123602765_zpid/,775000.0,"5435 Uinta Way, Denver, CO 80238",5435 Uinta Way,Denver,CO,80238,792800.0,2014.0,282400.0,278000.0,287700.0,281300.0,272800.0,305000.0,280000.0,256400.0,255800.0,269000.0,305500.0,266800.0,Central Park
148,82593492,https://www.zillow.com/homedetails/3597-Xanthia-St-Denver-CO-80238/82593492_zpid/,1299000.0,"3597 Xanthia Street, Denver, CO 80238",3597 Xanthia Street,Denver,CO,80238,1286543.0,2014.0,618600.0,621900.0,615600.0,612600.0,603900.0,608300.0,598500.0,610200.0,594600.0,592700.0,596900.0,594200.0,Central Park
158,13328646,https://www.zillow.com/homedetails/1313-N-Williams-St-APT-1005-Denver-CO-80218/13328646_zpid/,659000.0,"1313 N Williams Street N  Unit 1005, Denver, CO 80218",1313 N Williams Street N  Unit 1005,Denver,CO,80218,659002.0,2014.0,337400.0,347100.0,356900.0,367300.0,378000.0,377000.0,370400.0,367300.0,370400.0,366700.0,369400.0,374100.0,Cheesman Park
168,13380571,https://www.zillow.com/homedetails/2375-S-Knox-Ct-Denver-CO-80219/13380571_zpid/,425000.0,"2375 S Knox Court, Denver, CO 80219",2375 S Knox Court,Denver,CO,80219,419687.0,2014.0,152800.0,154500.0,158800.0,163100.0,171500.0,169400.0,176300.0,177800.0,174600.0,176100.0,180100.0,180000.0,Harvey Park
178,13294609,https://www.zillow.com/homedetails/4576-N-Yates-St-Denver-CO-80212/13294609_zpid/,560000.0,"4576 Yates Street, Denver, CO 80212",4576 Yates Street,Denver,CO,80212,554500.0,2014.0,320900.0,317100.0,331600.0,342100.0,390000.0,370600.0,353000.0,369500.0,384700.0,384700.0,367200.0,361500.0,Berkeley
188,13411941,https://www.zillow.com/homedetails/5770-E-Warren-Ave-APT-314-Denver-CO-80222/13411941_zpid/,195000.0,"5770 E Warren Avenue  Unit 314, Denver, CO 80222",5770 E Warren Avenue  Unit 314,Denver,CO,80222,195000.0,2014.0,73200.0,71600.0,72700.0,72800.0,71900.0,72700.0,72600.0,74000.0,73900.0,74800.0,75500.0,76300.0,Goldsmith
198,13314049,https://www.zillow.com/homedetails/3034-Meade-St-Denver-CO-80211/13314049_zpid/,449000.0,"3034 N Meade Street, Denver, CO 80211",3034 N Meade Street,Denver,CO,80211,444200.0,2014.0,225900.0,216200.0,213100.0,198400.0,259600.00000000003,253300.0,252100.0,250400.0,254500.0,254500.0,237200.0,236100.0,West Highland
208,13383108,https://www.zillow.com/homedetails/2380-S-Newton-St-Denver-CO-80219/13383108_zpid/,695000.0,"2380 S Newton Street, Denver, CO 80219",2380 S Newton Street,Denver,CO,80219,677625.0,2014.0,188600.0,190000.0,191600.0,193000.0,197200.0,194200.0,193700.0,195800.0,197800.0,199100.0,202300.0,204200.0,Harvey Park
218,96084787,https://www.zillow.com/homedetails/3414-Beeler-St-Denver-CO-80238/96084787_zpid/,929500.0,"3414 Beeler Street, Denver, CO 80238",3414 Beeler Street,Denver,CO,80238,922614.0,2014.0,560700.0,563800.0,571400.0,573100.0,586600.0,588700.0,586200.0,584300.0,589900.0,597800.0,600900.0,603400.0,Central Park
228,13362705,https://www.zillow.com/homedetails/1205-S-Patton-Ct-Denver-CO-80219/13362705_zpid/,400000.0,"1205 S Patton Court, Denver, CO 80219",1205 S Patton Court,Denver,CO,80219,393700.0,2014.0,145900.0,151400.0,158100.0,164700.0,167700.0,170600.0,170400.0,174000.0,174800.0,179600.0,184500.0,186700.0,Mar Lee
238,58685658,https://www.zillow.com/homedetails/300-W-11th-Ave-UNIT-4B-Denver-CO-80204/58685658_zpid/,380000.0,"300 W 11th Avenue  Unit 4b, Denver, CO 80204",300 W 11th Avenue  Unit 4b,Denver,CO,80204,394800.0,2014.0,243100.0,251000.0,253400.0,250800.0,248600.0,251300.0,253400.0,253100.0,248700.0,247600.0,251400.0,253100.0,Civic Center
248,13282105,https://www.zillow.com/homedetails/2911-Niagara-St-Denver-CO-80207/13282105_zpid/,574899.0,"2911 Niagara Street, Denver, CO 80207",2911 Niagara Street,Denver,CO,80207,565500.0,2014.0,227800.0,227900.0,230600.0,227900.0,233100.0,236700.0,231600.0,242500.0,242800.0,241300.0,243400.0,249300.0,North Park Hill
258,58683818,https://www.zillow.com/homedetails/2618-Central-Park-Blvd-Denver-CO-80238/58683818_zpid/,600000.0,"2618 Central Park Boulevard, Denver, CO 80238",2618 Central Park Boulevard,Denver,CO,80238,591800.0,2014.0,331100.0,331700.0,333900.0,340700.0,348400.0,342900.0,342100.0,345700.0,350500.0,352700.0,358100.0,361200.0,Central Park
268,82593348,https://www.zillow.com/homedetails/3457-Ringsby-Ct-UNIT-330-Denver-CO-80216/82593348_zpid/,550000.0,"3457 Ringsby Court  Unit 330, Denver, CO 80216",3457 Ringsby Court  Unit 330,Denver,CO,80216,545736.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globeville
278,13366308,https://www.zillow.com/homedetails/1650-S-Julian-Way-Denver-CO-80219/13366308_zpid/,570000.0,"1650 S Julian Way, Denver, CO 80219",1650 S Julian Way,Denver,CO,80219,558100.0,2014.0,170500.0,167000.0,165400.0,164900.0,167500.0,169300.0,173000.0,176800.0,187500.0,197700.0,205300.0,207300.0,Mar Lee
288,13383749,https://www.zillow.com/homedetails/2615-S-Raleigh-St-Denver-CO-80219/13383749_zpid/,549000.0,"2615 S Raleigh Street, Denver, CO 80223",2615 S Raleigh Street,Denver,CO,80219,549000.0,2014.0,232800.0,236000.0,243700.0,253600.0,250800.0,250200.0,253400.0,254700.0,258800.0,260200.0,266100.0,267000.0,Harvey Park
298,13302575,https://www.zillow.com/homedetails/3801-N-Adams-St-Denver-CO-80205/13302575_zpid/,550000.0,"3801 Adams Street, Denver, CO 80205",3801 Adams Street,Denver,CO,80205,539100.0,2014.0,259800.0,260500.0,267600.0,276700.0,282600.0,283600.0,284700.0,281700.0,288100.0,289700.0,301400.0,306400.0,Clayton
308,337912854,https://www.zillow.com/homedetails/475-N-Galapago-St-2-Denver-CO-80204/337912854_zpid/,599900.0,"475 N Galapago Street  Unit 2, Denver, CO 80204",475 N Galapago Street  Unit 2,Denver,CO,80204,593059.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baker
318,13281566,https://www.zillow.com/homedetails/2985-Leyden-St-Denver-CO-80207/13281566_zpid/,625000.0,"2985 Leyden Street, Denver, CO 80207",2985 Leyden Street,Denver,CO,80207,639300.0,2014.0,288000.0,294300.0,300000.0,299900.0,306900.0,304700.0,302200.0,370000.0,370000.0,363900.0,366700.0,370100.0,North Park Hill
328,13349981,https://www.zillow.com/homedetails/2-Adams-St-APT-905-Denver-CO-80206/13349981_zpid/,492000.0,"2 Adams Street  Unit 905, Denver, CO 80206",2 Adams Street  Unit 905,Denver,CO,80206,492000.0,2014.0,238500.0,241200.0,251500.0,269900.0,275100.0,275800.0,275900.0,276800.0,277000.0,281300.0,285800.0,288900.0,Cherry Creek
338,13340466,https://www.zillow.com/homedetails/243-S-Osceola-St-Denver-CO-80219/13340466_zpid/,520000.0,"243 S Osceola Street, Denver, CO 80219",243 S Osceola Street,Denver,CO,80219,509803.0,2014.0,156700.0,151300.0,155900.0,159500.0,164100.0,165200.0,164500.0,167000.0,164300.0,165500.0,175100.0,182500.0,Barnum
348,13357126,https://www.zillow.com/homedetails/1460-W-Alaska-Pl-Denver-CO-80223/13357126_zpid/,490000.0,"1460 W Alaska Place, Denver, CO 80223",1460 W Alaska Place,Denver,CO,80223,485333.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Athmar Park
358,13341788,https://www.zillow.com/homedetails/2808-W-Bayaud-Ave-Denver-CO-80219/13341788_zpid/,599000.0,"2808 W Bayaud Avenue, Denver, CO 80219",2808 W Bayaud Avenue,Denver,CO,80219,587900.0,2014.0,194000.0,192200.0,194700.0,195800.0,201800.0,204400.0,203100.0,212500.0,210400.0,214500.0,216900.0,221100.0,Valverde
368,13373936,https://www.zillow.com/homedetails/1595-S-Jackson-St-Denver-CO-80210/13373936_zpid/,498000.0,"1595 S Jackson Street, Denver, CO 80210",1595 S Jackson Street,Denver,CO,80210,494353.0,2014.0,258500.0,258400.0,261300.0,263500.0,262500.0,283700.0,294200.0,312600.0,368400.0,341400.0,341400.0,352900.0,Cory - Merrill
378,67451139,https://www.zillow.com/homedetails/2580-17th-St-UNIT-111-Denver-CO-80211/67451139_zpid/,435000.0,"2580 17th Street  Unit 111, Denver, CO 80211",2580 17th Street  Unit 111,Denver,CO,80211,430166.0,2014.0,217000.0,224200.0,224400.0,226300.0,228800.0,228800.0,228000.0,235600.0,235100.0,239000.0,242400.0,243900.0,Highland
388,13307987,https://www.zillow.com/homedetails/1735-19th-St-PENTHOUSE-7B-Denver-CO-80202/13307987_zpid/,4200000.0,"1735 19th Street  Unit 7b, Denver, CO 80202",1735 19th Street  Unit 7b,Denver,CO,80202,4044444.0,2014.0,1600000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1800000.0,1900000.0,1800000.0,Union Station
398,13367598,https://www.zillow.com/homedetails/1810-W-Arkansas-Ave-Denver-CO-80223/13367598_zpid/,349000.0,"1810 W Arkansas Avenue, Denver, CO 80223",1810 W Arkansas Avenue,Denver,CO,80223,396400.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby Hill
408,13276750,https://www.zillow.com/homedetails/20420-Kelly-Pl-Denver-CO-80249/13276750_zpid/,549000.0,"20420 Kelly Place, Denver, CO 80249",20420 Kelly Place,Denver,CO,80249,544347.0,2014.0,229200.0,229500.0,226000.0,230300.0,243200.0,244800.0,249500.0,252800.0,256800.0,256300.0,259600.00000000003,262700.0,Gateway - Green Valley Ranch
418,82592119,https://www.zillow.com/homedetails/5174-Kirk-Ct-Denver-CO-80249/82592119_zpid/,758000.0,"5174 Kirk Court, Denver, CO 80249",5174 Kirk Court,Denver,CO,80249,744600.0,2014.0,368300.0,364100.0,370600.0,375200.0,373200.0,364900.0,381300.0,380400.0,377100.0,376700.0,381600.0,384300.0,Gateway - Green Valley Ranch
428,13283429,https://www.zillow.com/homedetails/3031-Clermont-St-Denver-CO-80207/13283429_zpid/,595000.0,"3031 Clermont Street, Denver, CO 80207",3031 Clermont Street,Denver,CO,80207,583333.0,2014.0,328700.0,330600.0,335700.0,342300.0,350300.0,352600.0,363600.0,356600.0,357300.0,366700.0,374200.0,377900.0,North Park Hill
438,13328178,https://www.zillow.com/homedetails/617-Detroit-St-Denver-CO-80206/13328178_zpid/,995000.0,"617 Detroit Street, Denver, CO 80206",617 Detroit Street,Denver,CO,80206,995000.0,2014.0,693500.0,700000.0,711600.0,709600.0,730700.0,721900.0,711300.0,715900.0,705500.0,689700.0,721000.0,738900.0,Congress Park
448,58685040,https://www.zillow.com/homedetails/1590-Little-Raven-St-UNIT-901-Denver-CO-80202/58685040_zpid/,2000000.0,"1590 Little Raven Street  Unit 901, Denver, CO 80202",1590 Little Raven Street  Unit 901,Denver,CO,80202,2178300.0,2014.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1600000.0,1500000.0,1500000.0,1600000.0,Union Station
458,13360657,https://www.zillow.com/homedetails/583-S-Lowell-Blvd-Denver-CO-80219/13360657_zpid/,450000.0,"583 S Lowell Boulevard, Denver, CO 80219",583 S Lowell Boulevard,Denver,CO,80219,446793.0,2014.0,144600.0,142400.0,145400.0,151500.0,151100.0,152600.0,155400.0,157100.0,158000.0,156300.0,162500.0,167000.0,Westwood
